ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[P]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[N]Hit,AOI[M]Hit,AOI[O]Hit,AOI[Q]Hit,AOI[R]Hit
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,31,,Fixation,1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,,33,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P30M,>70%,Male,Normal Sinus Rhythm.JPG,32,,Fixation,3367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
