ParticipantName,[data quality]Value,[Gender]Value,MediaName,FixationIndex,SaccadeIndex,GazeEventType,GazeEventDuration,AOI[A]Hit,AOI[D]Hit,AOI[G]Hit,AOI[J]Hit,AOI[B]Hit,AOI[E]Hit,AOI[H]Hit,AOI[K]Hit,AOI[C]Hit,AOI[F]Hit,AOI[I]Hit,AOI[L]Hit,AOI[M]Hit,AOI[Q]Hit
P37F,>70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,6,,Fixation,200,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,6,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,6,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,6,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,6,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,6,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,7,,Fixation,250,0,0,0,0,0,0,0,0,0,1,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,7,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,7,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,7,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,8,,Fixation,100,0,0,0,0,0,0,0,0,1,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,8,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,8,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,8,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,8,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,8,Saccade,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,9,,Fixation,183,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,9,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,10,,Fixation,133,0,0,0,0,0,0,0,0,0,0,0,1,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,10,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,10,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,11,,Fixation,117,0,0,0,0,0,0,0,0,0,0,1,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,11,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,11,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,11,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,12,,Fixation,150,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,12,Saccade,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,13,,Fixation,100,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,13,Saccade,117,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,14,,Fixation,217,1,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,14,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,15,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,15,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,15,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,,Unclassified,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,,16,Saccade,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,15,,Fixation,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,15,,Fixation,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,15,,Fixation,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,15,,Fixation,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P37F,>70%,Female,Ventricular Fibrillation.jpg,15,,Fixation,400,0,1,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,1,,Fixation,450,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,1,Saccade,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,2,,Fixation,367,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,2,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,2,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,3,,Fixation,283,0,0,1,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,3,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,3,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,4,,Fixation,417,0,0,0,0,0,0,1,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,4,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,4,Saccade,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,,Unclassified,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,,5,Saccade,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0
P38F,>70%,Male,Ventricular Fibrillation.jpg,5,,Fixation,200,0,0,0,0,0,1,0,0,0,0,0,0,0,0
